Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT MANAGING DIRECTOR AND RESOURCES,GF GENERAL EXPENDITURE POLICY,29-May-18,471900,HM Revenue and Customs - Glasgow - Chaps,38834,Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,29-May-18,837187,Horizon Civil Engineering Limited,14341.07,Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,100802,Cooltechnic (1991) Limited,514.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101005,Ikea Limited T/A Ikea Business,644.17,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101005,Ricoh UK Limited,1682.16,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101005,PSC - Michael Thomas,565.7,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101005,Valley Education Services Limited,590.08,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101005,Valley Education Services Limited,590.08,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,Dwr Cymru Cyf,1341.11,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,Glen Cleaning Company Limited,1197.15,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,Teaching Continua Limited,572,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,XMA Limited,4383.36,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,New Directions (Education) Limited,725,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,New Directions (Education) Limited,725,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,New Directions (Education) Limited,725,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101013,Nathan Murton t/a Fundamental Sports,500,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101031,For Schools Support Limited,695,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101047,Summit Insurance Services Limited T/A Compucover,523.09,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101047,Christopher Mitchell & Ptn T/A M&M Theatrical Productions,899,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101094,Amazon EU Sarl UK Branch,582.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101094,One Team Logic Limited,548,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101134,Globebrow Limited t/a Manor Adventure,2750,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101134,Llancarfan Lawn Tennis Club,660,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101137,DSG Retail Limited,6050.23,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101137,Glen Cleaning Company Limited,1914,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101145,Burner Efficiency Services Limited,1054.04,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101145,Celtic Teachers Limited,750,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101145,Celtic Teachers Limited,1125,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101171,Academics Limited,806.8,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101171,Academics Limited,645.44,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101171,Academics Limited,806.8,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101171,Rentokil Initial UK Limited,1167.86,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101171,The Key Support Services Limited,675,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101202,Valley Education Services Limited,972.3,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101233,Octopus UK Limited,4681.33,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101241,The Consortium for Purchasing and Distribution Limited,570.35,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,30-May-18,101317,The Consortium for Purchasing and Distribution Limited,824.77,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102604,New Directions (Education) Limited,735.5,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102632,Apollo Teaching Services Limited,584,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102632,Apollo Teaching Services Limited,584,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102636,Cardiff City Football Club Limited T/A Cardiff City FC Community Foundation,1500,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102636,Cardiff City Football Club Limited T/A Cardiff City FC Community Foundation,1800,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102636,Empowering Learning Limited,1198.68,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102636,WJEC CBAC Limited,603.6,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102636,WJEC CBAC Limited,1236.24,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102652,Smooth Starts Plus Limited,1260,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102652,Action for Children,13663,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102652,Action for Children,13043.33,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102652,Action for Children,13663,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,30-May-18,102801,Kay Morrish,596,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,30-May-18,140131,Randstad Solutions Limited,114488.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,810.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,950.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,810.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,530.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,950.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,810.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,530.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,950.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,810.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,530.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,950.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,810.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,530.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,All Care (South Wales) Limited,950.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,621.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,589.76,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,635.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,650.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,621.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Nestor Primecare Services Limited t/a Allied Healthcare,538.99,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Cardiff Homecare Limited,708.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Pobl Group Limited T/A Reach Supported Living,773.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Pobl Group Limited T/A Reach Supported Living,773.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,Pobl Group Limited T/A Reach Supported Living,773.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,215489,SCOPE - London,1164.5,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,216179,All Care (South Wales) Limited,894.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,216179,All Care (South Wales) Limited,894.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,216179,All Care (South Wales) Limited,894.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,216179,All Care (South Wales) Limited,894.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,216179,All Care (South Wales) Limited,894.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,216179,Nestor Primecare Services Limited t/a Allied Healthcare,787.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,217909,SCOPE - London,10653.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,30-May-18,218419,Cardiff Homecare Limited,583.8,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,30-May-18,239029,Dinas Powys Voluntary Concern,11380,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-May-18,260050,E4Law Limited t/a Lextox,668,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-May-18,260050,E4Law Limited t/a Lextox,944,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-May-18,260050,E4Law Limited t/a Lextox,944,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,30-May-18,260060,Fostering Solutions Limited,-5750,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-May-18,323686,Hays Specialist Recruitment Limited,640.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-May-18,323686,Hays Specialist Recruitment Limited,640.64,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-May-18,325207,Consortio Security Limited,3173.04,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-May-18,325340,Cemex UK Materials Limited,525.1,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-May-18,325750,Varley & Gulliver Limited,1863.48,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,30-May-18,325790,Calibre Contracting Limited,786.82,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,30-May-18,333013,Ace Site Services (UK) Limited,850,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,30-May-18,333200,Dwr Cymru Cyf,770.02,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,30-May-18,333550,British Soil (Western) Limited,650,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365769,Simon Lewis t/a Cowbridge and Vale Cars,630,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365769,Wayne Davies t/a Denway Travel,1530,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,30-May-18,365780,Computacenter (UK) Limited,3334.36,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365789,Merricks Private Transport Contractors Limited,504,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365789,Merricks Private Transport Contractors Limited,1292,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365789,Simon Lewis t/a Cowbridge and Vale Cars,1080,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365789,Simon Lewis t/a Cowbridge and Vale Cars,1170,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365790,Merricks Private Transport Contractors Limited,1584,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365790,Simon Lewis t/a Cowbridge and Vale Cars,900,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Merricks Private Transport Contractors Limited,22626,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Merricks Private Transport Contractors Limited,14184,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Peter Harris,1134,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Gary P Shaw t/a GP Shaw Taxis,3188,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Rhys VJ Morgan t/a Windsor Cars,1602,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Rhys VJ Morgan t/a Windsor Cars,612,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Rhys VJ Morgan t/a Windsor Cars,936,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Rhys VJ Morgan t/a Windsor Cars,720,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,30-May-18,365803,Wayne Davies t/a Denway Travel,900,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30-May-18,405100,Lyndon Mustoe,2447.54,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,30-May-18,405100,Susan Shepherd t/a KKG Properties,866.4,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,30-May-18,407119,Hays Specialist Recruitment Limited,1202.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,30-May-18,407119,Hays Specialist Recruitment Limited,1537.79,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,30-May-18,422100,South Wales Time Recorder (Sales & Service) Limited,664,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,30-May-18,422130,South Wales Time Recorder (Sales & Service) Limited,888,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,30-May-18,479050,Leona Oleary t/a The Hair Business Design,1508.63,Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,30-May-18,831503,Centregreat Limited,1474.34,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,30-May-18,834254,Pinit Building & Civil Engineering Limited,20000,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,30-May-18,837115,Jones Brothers (Henllan) Limited,31206.55,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,30-May-18,837176,The Vale of Glamorgan Hotel Limited,512.49,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,30-May-18,842170,Lodestone Consulting Engineers Limited,8100,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,30-May-18,845003,GKR Maintenance & Building Co. Limited,7145.33,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,30-May-18,852513,John Weaver (Contractors) Limited,81562.92,Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101004,Blue Sky Digital Solutions Limited,737.42,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101004,PEAC (UK) Limited,2113.58,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101047,RP Brown Limited t/a Cymraeg Cleaning,650,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101047,RP Brown Limited t/a Cymraeg Cleaning,650,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101047,RP Brown Limited t/a Cymraeg Cleaning,650,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101140,Business Gas Limited / Electricity,560.47,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101141,Insight Direct (UK) Limited,668.99,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101141,Apollo Teaching Services Limited,560,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101195,Class Staff Absence Limited T/A Class Insurance,12221.93,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101195,Celtic Teachers Limited,717.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101195,Millennium Personnel Services (Education) Limited,1239,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101300,Watts Coaches Limited,900,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101304,Eastern Shires Purchasing Organisation,1568,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101308,PSC - Meilir Gwynedd,500,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,101308,Cwmni Urdd Gobaith Cymru,1248,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,31-May-18,102593,Oxford Cambridge & RSA Examinations,742.7,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103047,New Directions (Education) Limited,526,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103065,New Directions (Education) Limited,526,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103095,New Directions (Education) Limited,534,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103213,New Directions (Education) Limited,652.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103213,New Directions (Education) Limited,652.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103412,Apollo Teaching Services Limited,520,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103412,Apollo Teaching Services Limited,520,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103412,New Directions (Education) Limited,665,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103412,New Directions (Education) Limited,665,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,31-May-18,103412,New Directions (Education) Limited,532,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,31-May-18,154401,ABM Catering for Leisure Limited,916.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,633.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,633.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,730.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,725.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,608.77,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,637.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,538.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,696.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,512.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,781.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,670.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,633.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,730.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,715.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,608.77,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,637.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,538.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,696.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,595.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,622.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,781.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Care In Wales Limited T/A Care in the Vale,670.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,694.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,662.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,627.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,588.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,669.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,694.1,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,662.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,31-May-18,215489,Susan Barrett t/a All Saints Domiciliary Care Agency,627.96,Revenue
