Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218321,Isman & Kinze Nessa T/A Haven House,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218321,J and P Residential Homes Limited T/A Monkstone House,578,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218321,Sanda Mitchel & Ptn t/a Canola House Residential Home,578,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218321,Waverley Care Centre Limited,909.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Anwen Care Limited t/a Anwen Care Home,664,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Baltimore Care Limited,500.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Baltimore Care Limited,514.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Barchester Healthcare Homes Limited T/A Bushey House Beaumont,1400,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,697.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,670.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,1305.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,David Austin t/a Silverdale,669.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,E & E Homes Limited T/A Cliffhaven Residential Home,502.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,E & E Homes Limited T/A Cliffhaven Residential Home,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Forge Care Homes Limited t/a The Forge Care Centre,703.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,1218.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,635,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,502.53,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,530.99,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Harrison Care Enterprises Barry Limited t/a Island View,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,June Zehetmayr t/a Tower Hill Residential Home,635,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,June Zehetmayr t/a Tower Hill Residential Home,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,562.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,635,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Middlepatch Limited T/A College Fields Nursing Home,505,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,600,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,The Manor House St Hilary Limited T/A Milsom House,506.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Waverley Care Centre Limited,631.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Waverley Care Centre Limited,578.22,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-18,218419,Waverley Care Centre Limited,672.09,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Hafod Care Association Limited,3024.88,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Hafod Care Association Limited,5028,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Hafod Care Association Limited,5583.9,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Atal Y Fro,7032.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Atal Y Fro,7292.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Atal Y Fro,6080.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Gofal Cymru,3946.72,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Gofal Cymru,3052.85,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Gofal Cymru,2808.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Gofal Cymru,4381.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Gofal Cymru,4871.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Taff Housing Association,4933.65,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Taff Housing Association,11580.1,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-18,405301,Taff Housing Association,2550.4,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Apr-18,101173,The Learning Partnership (Wales) Limited,1642.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Apr-18,101221,Business Gas Limited / Electricity,868.84,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04-Apr-18,102652,Associated Community Training Limited,28000,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,04-Apr-18,130041,Edson Print (Services) Limited,742,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04-Apr-18,130247,Lyreco UK Limited,506.67,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04-Apr-18,130280,Lyreco UK Limited,1390.17,Revenue
DIRECT LEARNING AND SKILLS,CATERING,04-Apr-18,150690,Nationwide Retail Systems Limited,3065,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04-Apr-18,154401,ABM Catering for Leisure Limited,747.19,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,04-Apr-18,154401,DairyLink UK Limited,17547.61,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Apr-18,209151,Gibbonsdown Childrens Centre Limited,11088,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Apr-18,209151,Gibbonsdown Childrens Centre Limited,1260,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,212731,PHS Group Plc,1940.99,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,215489,Cardiff Homecare Limited,708.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,215489,Healthcare Assistants Limited,561.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,215489,Healthcare Assistants Limited,561.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,216179,Healthcare Assistants Limited,1254.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,216179,Healthcare Assistants Limited,1254.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,217909,Everycare (Cardiff) Limited,813.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,217909,Everycare (Cardiff) Limited,665.22,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,300640,Stanford Marsh Limited t/a Cadspec,683.8,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,323670,Drainforce Limited,1300,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325325,Tarmac Trading Limited,1968.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325340,Garth Plant Hire Limited,1080,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325340,Garth Plant Hire Limited,885,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325340,Garth Plant Hire Limited,885,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325892,Centregreat Limited,1621.95,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04-Apr-18,333010,Redwood Environmental Services Limited,642.4,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04-Apr-18,333011,Total Ground Care Limited,795,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04-Apr-18,333015,Jam Creative Studios Limited,16130,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,04-Apr-18,352730,Hexion UK Limited,4251.85,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,04-Apr-18,354037,Schools Publishing Limited,1000,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,359355,Newitt & Co Limited,1099.05,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,04-Apr-18,365763,The Glamorgan-Gwent Archaeological Trust Limited,11532.36,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365786,Cardiff City Transport Services Limited,97455.57,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365786,New Adventure Travel Limited,18639.53,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365787,New Adventure Travel Limited,25093.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365791,New Adventure Travel Limited,11281,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365791,New Adventure Travel Limited,14675,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365796,New Adventure Travel Limited,24911,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365796,New Adventure Travel Limited,12205,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365803,A2B (South Wales) Limited,2160,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,04-Apr-18,400051,Computacenter (UK) Limited,4500.22,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,04-Apr-18,400063,Virgin Media Business Limited,806.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,04-Apr-18,400063,Virgin Media Business Limited,796.07,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,04-Apr-18,400500,UK Laser Supplies Limited,645.81,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04-Apr-18,405108,Pegasus Maintenance Services Limited,1585,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-18,420212,Open Text UK Limited,19226.63,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-18,420220,Lavat Consulting Limited T/A PSTAX,2065,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-18,421230,Xerox (UK) Limited,33716.81,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-18,422003,ARC Electrical Engineering Solutions Limited,690,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,04-Apr-18,440032,Mountain Tops Limited t/a Cresta Caterers,1984.4,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,04-Apr-18,440520,Zengenti Limited,8814.5,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Claims Connexion (UK) Limited,680,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Marsh Limited,1400,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Marsh Limited,12229.01,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Marsh Limited,15120,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Marsh Limited,350001.59,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Marsh Limited,23459.09,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Motor Accident Protection Services Limited,1969.68,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Pinit Building & Civil Engineering Limited,1824.5,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Zurich Insurance Plc t/a Zurich Municipal,783.09,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF MISCELLANEOUS POLICY,04-Apr-18,479050,Zurich Insurance Plc t/a Zurich Municipal,100000,Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,2925.16,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,12769.76,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,15018.06,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,-852.19,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,-971.81,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,-869.8,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,-798.52,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,511.38,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,4848.14,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810067,Corona Energy Retail 4 Limited,6602.27,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810114,Corona Energy Retail 4 Limited,1884.21,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810114,Corona Energy Retail 4 Limited,1863.02,Capital
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,04-Apr-18,810114,Corona Energy Retail 4 Limited,1489.28,Capital
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH AR,04-Apr-18,821535,Webroster Limited,1128,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,04-Apr-18,831216,Alpine Land Surveyors Limited,600,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,04-Apr-18,831548,Centregreat Limited,6150,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,04-Apr-18,834221,Springboard Research Limited,850,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04-Apr-18,842145,Curtins Consulting Limited,1200,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04-Apr-18,842179,Casa Contractors Limited,5755.78,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04-Apr-18,842180,Tugbury Electrical Services Limited,3407,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04-Apr-18,842180,Tugbury Electrical Services Limited,2430,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04-Apr-18,842180,Tugbury Electrical Services Limited,630,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,04-Apr-18,845003,Acorn Mobility Services Limited t/a Acorn Stairlifts,1495,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,04-Apr-18,845003,Acorn Mobility Services Limited t/a Acorn Stairlifts,4930,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,04-Apr-18,845003,Handicare Accessibility Limited,4755.8,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,04-Apr-18,845003,R & M Williams Limited,1078.44,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,04-Apr-18,852255,D & M Mechanical Engineers Limited,17599.72,Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,04-Apr-18,852513,John Weaver (Contractors) Limited,94093.88,Capital
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365802,Cardiff & Vale College,32683.6,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF LEGAL AND DEMOCRATIC,04-Apr-18,400500,Penarth Town Council,1120,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-18,212731,Glyn Mcguire & Partners T/A G K The Flooring Specialists,1960,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325502,Western Power Distribution LLP,624.15,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325960,Western Power Distribution LLP,1317.99,Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,04-Apr-18,831216,Western Power Distribution LLP,624.15,Capital
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,04-Apr-18,365780,Christopher Hyatt t/a Chris Hyatt Partnership,3450,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-18,420220,Chartered Institute of Public Finance & Accountancy - CIPFA,1750,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,323686,Hays Specialist Recruitment Limited,671.2,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-18,325681,Hays Specialist Recruitment Limited,1345.86,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,04-Apr-18,407119,Hays Specialist Recruitment Limited,1494.46,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,04-Apr-18,407119,Hays Specialist Recruitment Limited,1118.23,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Apr-18,101305,Marc Griffiths t/a Stiwdiobox,1200,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,04-Apr-18,333011,Jeffrey Ball T/A Gates 'N' Railings,9280,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,365803,Wayne Davies t/a Denway Travel,1000,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,04-Apr-18,359324,Re-Create,4000,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF GRANTS,04-Apr-18,465200,Glamorgan Voluntary Services,47765,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,215489,Hallows Care Limited T/A Hallows Care,777.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,215489,Hallows Care Limited T/A Hallows Care,673.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,215489,Hallows Care Limited T/A Hallows Care,716.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,215489,Hallows Care Limited T/A Hallows Care,684.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,216179,Hallows Care Limited T/A Hallows Care,673.58,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,101013,Groupcall Limited,518,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,101013,Prime Principle Limited T/A Classroom Monitor,850,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,101300,Toshiba TEC UK Imaging Systems Limited,859.43,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,Academia Limited,2833.05,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,BOF Group Limited T/A BOF,6849.5,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,Garden Games Limited t/a Big Game Hunters,7120,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,Oxford Cambridge & RSA Examinations,954.9,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,Penarth Autocare Limited,1474.78,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,Reed Specialist Recruitment Limited,700,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,WJEC CBAC Limited,1187.08,Revenue
DIRECT LEARNING AND SKILLS,CATERING,05-Apr-18,150401,Brake Bros Limited,7327.77,Revenue
DIRECT LEARNING AND SKILLS,CATERING,05-Apr-18,150401,Castell Howell Foods Limited,12245.51,Revenue
DIRECT LEARNING AND SKILLS,CATERING,05-Apr-18,150671,Brake Bros Limited,3414.2,Revenue
DIRECT LEARNING AND SKILLS,CATERING,05-Apr-18,150671,Castell Howell Foods Limited,2867.89,Revenue
DIRECT LEARNING AND SKILLS,CATERING,05-Apr-18,150671,Chapple & Jenkins Limited,1762.89,Revenue
DIRECT LEARNING AND SKILLS,CATERING,05-Apr-18,150671,The Real Wrap Co. Limited,1333.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,217909,Everycare (Cardiff) Limited,813.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,217909,Everycare (Cardiff) Limited,651.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Apr-18,217909,Merricks Private Transport Contractors Limited,806.6,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,05-Apr-18,239015,Quanta Training Limited,23155,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05-Apr-18,300644,Cardiff Lock and Safe Co Limited,2504.84,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,05-Apr-18,303950,ADC Fire Systems Limited,-1008,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05-Apr-18,325560,Centregreat Limited,69880.55,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05-Apr-18,325644,Centregreat Limited,27786.3,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,05-Apr-18,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,1600,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05-Apr-18,341154,4imprint Direct Limited,1345,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05-Apr-18,341182,LJ Developments (Atlantic) Limited,25718.69,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,05-Apr-18,357101,RIBA Enterprises Limited,810,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-18,405100,ACTL Limited,1436.07,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-18,405103,Nina Estate Agents Limited,550,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-18,405113,Interlet Residential Limited,650,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-18,405113,Knights Lettings Limited T/A Knights Estate Agents,585,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-18,405113,Knights Lettings Limited T/A Knights Estate Agents,675,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-18,405113,Knights Lettings Limited T/A Knights Estate Agents,750,Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-18,842177,Ian Williams Limited,170120.43,Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-18,102593,Cardiff & Vale College,1993.8,Revenue
